sedalea,year,sedaleaname,gslo,gshi,fips,stateabb,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesall,sesasn,sesblk,seshsp,sesnam,seswht,lninc50all,lninc50asn,lninc50blk,lninc50hsp,lninc50nam,lninc50wht,baplusall,baplusasn,baplusblk,baplushsp,baplusnam,bapluswht,povertyall,povertyasn,povertyblk,povertyhsp,povertynam,povertywht,unempall,unempasn,unempblk,unemphsp,unempnam,unempwht,snapall,snapasn,snapblk,snaphsp,snapnam,snapwht,single_momall,single_momasn,single_momblk,single_momhsp,single_momnam,single_momwht,seswhtblk,seswhthsp,seswhtasn,seswhtnam,urbanicity
617880,2018,Hughes-Elizabeth Lakes Union Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.166666,.009708738,.009708738,.29126215,0,.63106793,.486911,.041884817,.52879584,.46464646,.041884817,.12565444,103,,0,0,0,,-1.5001682e-08,1.5756841e-08,2.3239974e-09,,0,0,0,,0,0,0,.59512872,,,,,.74857819,10.98035,,,,,11.107592,.22921735,,,,,.25033346,.1200735,,,,,.10600565,.057160296,,,,,.051769238,.056112554,,,,,.035495963,.13185218,,,,,.11767072,,,,,Rural
618030,2018,Huntington Beach City Elementary,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,798.66669,.0022954924,.11540066,.19616027,.0045909849,.58034223,.18178977,.014094255,.19588402,.22808132,.097631514,.16996184,4792,.017776577,.045607496,.036004081,-.014874704,.10315514,.039130259,.043562196,.070692852,.01071465,.046475541,.043002654,.078672901,.018309964,.041694093,.046125565,.0043726959,1.4057081,1.7884433,,.57210964,,1.5185357,11.370955,11.493027,,11.09358,,11.417941,.47088382,.60983652,,.24130231,,.48666644,.069210544,.060903672,,.1090757,,.062717281,.03997907,.034663472,,.038017295,,.039426025,.033110797,.0012867991,,.063661523,,.029570766,.14716408,.12004994,,.22054023,,.13127613,,.91890246,-.28472558,,Suburb
618120,2018,Hydesville Elementary,Kindergarten,8,6,CA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21.833334,0,.0076335878,.14503817,0,.74045801,.29743591,.041025642,.33846155,.34126985,.020512821,.092307694,131,,0,,0,,1.4436278e-08,2.9417517e-09,3.4379892e-09,,0,0,0,,0,,0,.37510726,,,,,.54190654,10.782803,,,,,10.790095,.2080304,,,,,.21316943,.14563029,,,,,.11612041,.027085992,,,,,.030287666,.077011265,,,,,.067599207,.1615334,,,,,.12821423,,,,,Town
618160,2018,Igo Ono Platina Union Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.1666665,.032258064,.064516127,.19354838,.12903225,.51612902,.64999998,.069902249,.71990222,.73333335,.075000003,.15000001,31,0,0,,0,0,-1.0983347e-08,4.8818452e-09,1.2866634e-08,0,0,0,0,0,0,,0,-.36202449,,,,,-.079418033,10.537506,,,,,10.556964,.1969821,,,,,.20253067,.16473101,,,,,.1258959,.057394177,,,,,.047589604,.10072768,,,,,.093738243,.18507777,,,,,.1432393,,,,,Rural
618210,2018,Imperial Unified,Kindergarten,12,6,CA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,318.33334,.0015706806,.012565445,.85497379,.0094240839,.1104712,.43655965,.067637719,.50419736,.5225367,.23355025,.1176187,1910,.0085049169,-.0018486878,0,-.010581504,.031874511,.00094319478,.0051520914,.0063786693,.012335484,.00070234318,.0070832581,.0086539369,.0015857121,.00073694187,0,.0015328029,.19069046,,,.17488179,,.41855004,11.231979,,,11.221408,,11.20597,.16397077,,,.14062278,,.2680563,.07116884,,,.065959297,,.076973647,.10928195,,,.11119437,,.061411813,.095336273,,,.11040806,,.047615439,.17949083,,,.17455824,,.13317101,,.42218614,,,Suburb
618240,2018,Indian Diggings Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.6666667,0,0,.1875,0,.6875,.36842105,.033014353,.40143543,.46153846,0,.15789473,16,,0,,,,1.4285177e-08,2.5213637e-08,7.1425883e-09,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural
618270,2018,Indian Springs Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.83333331,0,0,0,0,1,.75833333,.080357142,.83869046,1,0,0,5,,,,,,,-1.9493550e-08,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural
618390,2018,Inglewood Unified,Kindergarten,12,6,CA,.052647505,.94735247,0,0,.052647505,0,0,.94735247,0,0,0,0,0,0,0,0,1109,.0049594231,.0046588518,.54794109,.43101895,.0037571385,.76882064,.068033613,.83685422,.85255057,.59780115,.38271537,6654,.0010720392,.05232795,.00027638674,.037624549,.29264474,.25641245,.036509153,.097414568,.048540339,.039547164,.040380113,.08467333,.020315051,.01869596,.020067712,.0045996606,-.63546789,,-.7242856,-.76523602,,.25504154,10.757457,,10.796071,10.653456,,10.824775,.22562994,,.30106282,.10178412,,.3458876,.17795821,,.15059912,.2106896,,.15568654,.093709975,,.099988312,.081516303,,.05593456,.12863687,,.1115718,.17331506,,.078023367,.35269403,,.48697981,.25629872,,.13225634,.99275011,.94260257,,,Suburb
618510,2018,Island Union Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,47.5,0,.007017544,.40000001,.007017544,.55087721,.30120483,.06746988,.3686747,.4368231,.060240965,.086746991,285,0,0,,0,1.6112441e-08,-1.5050341e-08,-1.1052728e-09,-1.2549251e-09,0,0,0,0,0,0,,0,.18414497,,,-.66242588,,.6957351,10.831234,,,10.310606,,11.131131,.165571,,,.089002669,,.21781686,.14103402,,,.197551,,.10137316,.05278172,,,.052543812,,.044697497,.099056378,,,.1761944,,.065579481,.16125712,,,.16679585,,.13536036,,1.1723028,,,Rural
618660,2018,Jacoby Creek Elementary,Kindergarten,8,6,CA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50.5,.01650165,.042904291,.10561056,.013201321,.71617162,.26406926,.025974026,.29004329,.29801324,.010822511,.075757578,303,0,0,0,0,-3.8669512e-10,4.2369459e-09,3.2984676e-08,2.6650335e-10,0,0,0,0,0,0,0,0,1.0481402,,,,,1.04058,11.075586,,,,,11.068524,.52958244,,,,,.5441727,.12922589,,,,,.1156601,.053732369,,,,,.048524614,.043822363,,,,,.047387365,.12520011,,,,,.11412055,,,,,Town
618690,2018,Jamestown Elementary,Kindergarten,8,6,CA,0,0,.91017962,.089820363,0,0,0,0,0,0,0,.91017962,0,0,.089820363,0,32.5,.035897437,.020512821,.2820513,0,.62051284,.71066123,.052007422,.76266867,.78238344,.11676647,.17964073,195,,.026223471,-.048344649,0,,.018479185,.012565143,.084928326,,.022158157,.016080262,.072400644,,.020866027,.017244196,0,-.10459004,,,,,.41592413,10.737209,,,,,10.81276,.091263689,,,,,.12806186,.16132246,,,,,.12086558,.062618181,,,,,.048576966,.071070664,,,,,.067947283,.17712125,,,,,.10463703,,,,,Town
618730,2018,Jamul-Dulzura Union Elementary,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84.166664,.0059405942,.013861386,.55247527,.017821781,.37821782,.45876548,.077766187,.53653169,.56347442,.27073362,.20966589,505,-.10624671,.004727473,.0042324364,.0071199387,.29166237,.0028090898,.0093558775,.011613431,.1150507,.0038335188,.012764987,.015756426,-.027742589,.0021000504,.020119876,-.0050729513,.96814787,,,.56084877,,.95087254,11.37086,,,11.284572,,11.326934,.34779474,,,.32355469,,.33230907,.11828403,,,.16903377,,.10137361,.061422814,,,.053877406,,.053166121,.062654741,,,.097339779,,.063411862,.12510094,,,.15921523,,.12121069,,.54093301,,,Suburb
618780,2018,Janesville Union Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,39,.012820513,.012820513,.094017096,0,.82905984,.26988637,.10511363,.375,.42372882,.0085227275,.096590906,234,,0,0,0,,2.1400688e-09,-3.7701167e-08,1.0475663e-08,,0,0,0,,0,0,0,.8278659,,,,,.78768969,11.224405,,,,,11.226773,.21114746,,,,,.21288256,.084451191,,,,,.083836108,.058919899,,,,,.051429797,.082728699,,,,,.086049251,.096519709,,,,,.10465454,,,,,Rural
618810,2018,Jefferson Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.3333334,0,0,.5,0,.5,.66666669,.077777773,.74444449,1,.44444445,0,8,,0,,,,9.5234514e-09,-1.6504568e-08,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural
618840,2018,Jefferson Elementary,Kindergarten,8,6,CA,0,.81537139,0,.18462859,0,0,0,0,0,.81537139,0,0,0,.18462859,0,0,271,.0036900369,.18388684,.37330872,.054120541,.32041821,.25603464,.054387704,.31042233,.31926605,.14647767,.086340204,1626,.037986226,.013158661,-.0032384037,.03045897,.065191515,.019439071,.008652213,.016383357,.054556657,.026142482,.0096134888,.020645982,.0098198457,.010502483,-.013284487,.0081417514,1.2132757,1.9408288,.23994316,1.0076978,,1.065213,11.444386,11.38345,11.427479,11.377937,,11.386683,.31634286,.50439596,.23773706,.20007786,,.28835019,.048197974,.036489427,.092495218,.046328992,,.061332319,.063275099,.021738131,.057113644,.050191712,,.053896576,.03470334,.012554237,.036245007,.059658553,,.049314193,.13604189,.051560648,.34104568,.15013944,,.12895589,.95088482,.22714813,-.66897565,,Suburb
618870,2018,Jefferson Elementary,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,664.16669,.0015056462,.50915933,.35357592,.016813049,.06398996,.46777669,.14080992,.60858661,.61967212,.40727195,.14500187,3985,.0064695776,.039485425,-.15091512,-.0090458291,.20861673,.10275982,.02346164,.039138731,.20288622,.086561091,.031610738,.050971206,.041893933,.0716969,-.13137701,-.0075931349,.85921144,1.1941793,-1.550679,.30564377,,.97169638,11.278264,11.420154,10.584854,11.141783,,11.189304,.35891742,.42117122,.11381864,.19907823,,.4142864,.091770098,.078650974,.1780594,.10073499,,.096633561,.064515844,.049177114,.20622598,.069736034,,.067373328,.052683674,.042136058,.1235566,.097507589,,.030310376,.19213448,.1730151,.37610272,.22570333,,.12382181,2.258723,.69973588,-.21183054,,Suburb
618990,2018,John Swett Unified,Kindergarten,12,6,CA,0,.97848761,0,.021512385,0,0,0,.97848761,0,0,0,0,0,.021512385,0,0,103.83334,.0080256825,.21348314,.32102728,.17656501,.17977528,.64033633,.092684001,.73302031,.74671054,.17926988,.16166884,623,0,0,0,0,9.1913837e-09,-8.8704439e-09,-1.7324030e-09,2.6476403e-09,0,0,0,0,0,0,0,0,.21813984,1.5301642,-1.348204,-.15278038,,.69606292,11.141734,11.503825,10.838813,10.943184,,11.179381,.30222744,.32934985,.33361784,.20938648,,.35706154,.11266672,.034339283,.2597492,.10969359,,.077668823,.063362293,.027245311,.08771956,.06066931,,.049284142,.13971873,.039263759,.2652148,.1709509,,.092257954,.24879263,.10125043,.4106974,.23514426,,.1780764,1.9643352,.87713885,-.6342712,,Suburb
619050,2018,Johnstonville Elementary,Kindergarten,8,6,CA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22.333334,.014925373,.0074626864,.14179105,.02238806,.75373137,.44723618,.040201005,.48743719,.54477614,.040201005,.060301509,134,0,0,0,0,2.0019831e-08,-5.6365074e-10,-3.6454793e-08,-4.2907300e-09,0,0,0,0,0,0,0,0,.8689369,,,,,.88435477,11.159009,,,,,11.159221,.20300686,,,,,.21587743,.097910382,,,,,.092539728,.050209843,,,,,.044609442,.051554564,,,,,.054710742,.12264445,,,,,.11441668,,,,,Town
619140,2018,Julian Union Elementary,Kindergarten,12,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,35.333332,.11792453,.0094339624,.2735849,0,.52830189,.55348223,.05986404,.61334628,.58999997,.036108378,.42339692,212,,0,0,0,,4.0039403e-09,2.8527143e-09,5.2045488e-09,,0,0,0,,0,0,0,.47327256,,,,,.65214694,10.81019,,,,,10.844382,.28852022,,,,,.32816282,.10148203,,,,,.072346844,.080531254,,,,,.076612905,.091114596,,,,,.076950885,.087820269,,,,,.077508219,,,,,Rural
619170,2018,Junction City Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.6666665,.1,0,.075000003,0,.67500001,.64285713,.089285716,.73214287,.80487806,0,.071428575,40,,0,0,,,-7.7332238e-09,8.7786284e-10,-5.9075522e-09,,0,0,0,,0,0,,.47798073,,,,,,10.742212,,,,,,.19400999,,,,,,.12699328,,,,,,.051532943,,,,,,.09120661,,,,,,.075740725,,,,,,,,,,Rural
619200,2018,Junction Elementary,Kindergarten,12,6,CA,0,.047814909,0,.95218509,0,0,0,0,.047814909,0,0,0,0,.95218509,0,0,52.166668,.031948883,0,.14376996,.0063897762,.7571885,.26658988,.12365577,.39024565,.41694915,.030457241,.24035116,313,-.12379453,-.0032850851,-.068171404,,.15334052,.014533572,.0098513514,.046277188,.026118774,.012166375,.011402719,.060064461,.041151419,.0088214353,.045971073,,1.3923284,,,,,1.3714399,11.155053,,,,,11.165587,.30112123,,,,,.30030763,.079156958,,,,,.078210101,.031076552,,,,,.034456186,.040028188,,,,,.044697423,.035715062,,,,,.035805367,,,,,Rural
619230,2018,Junction Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,.79166669,0,.125,0,.083333336,.5,.14285715,.64285713,.64999998,0,.21428572,24,,0,0,,,0,0,2.1579982e-09,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural
619260,2018,Jurupa Unified,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1462.6666,.0011394713,.013445761,.87112582,.016408386,.080788516,.70088375,.083027229,.78391099,.83051234,.31531769,.12185605,8776,.060005784,.076905102,.017605484,.0076253018,.18252644,.092700541,.042219136,.085591845,.17656183,.059588511,.051328972,.078864016,.041433264,.063603722,.046610735,.0015087327,-.18364768,1.2681288,-.82240069,-.38630557,,.19088018,11.010887,11.257854,10.669681,10.971798,,11.095784,.12011303,.45738363,.18972586,.075494848,,.15483898,.15570568,.10943429,.1593163,.17437087,,.10753178,.092510991,.04872214,.086893275,.089316994,,.08524394,.13843797,.032672744,.15106004,.17299034,,.084611014,.19689719,.087343536,.37973064,.19478774,,.16348226,1.1512359,.58680242,-.83628988,,Suburb
619320,2018,Kelseyville Unified,Kindergarten,12,6,CA,0,0,.85370153,.14629847,0,0,0,0,0,0,0,.85370153,0,.14629847,0,0,128.33333,.044155844,.0077922079,.41558442,.012987013,.47142857,.67447054,.13299645,.80746698,.76510066,.15579072,.12404468,770,.0024330735,.0071936348,-.002361824,-.0016735047,.022402704,.031950813,.0090300851,.0035523896,.0045582098,.041885864,.011571954,.0032141414,.0054707648,.036558162,.0033088177,-.015773684,.12558052,,,-.63070548,,.46394712,10.757122,,,10.621306,,10.770573,.15840879,,,.028139418,,.19885142,.14795703,,,.13848479,,.12629236,.069681488,,,.057139955,,.057289731,.058126312,,,.15072531,,.038969245,.16067636,,,.23918062,,.10602479,,1.089343,,,Town
619380,2018,Kentfield Elementary,Kindergarten,8,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141,.0023640662,.047281325,.12056737,.0059101656,.68557918,.09858156,.006619385,.10520095,.069711536,.067315489,.1054339,846,0,0,0,0,-1.6121408e-08,-3.4799985e-10,-5.4667709e-10,-1.3310314e-08,0,0,0,0,0,0,0,0,2.1045022,,,1.6608572,,2.1438398,11.655743,,,11.642166,,11.654653,.71931183,,,.39141363,,.73369604,.0715627,,,.079387851,,.065469377,.029133074,,,.027497591,,.031602271,.012327038,,,.046267096,,.01061241,.11244292,,,.12276902,,.10705806,,.45743078,,,Suburb
619410,2018,Kenwood,Kindergarten,6,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,.0125,.1,.0125,.82499999,.14184397,.014184397,.15602838,.10810811,.028368793,.099290781,80,0,0,,0,-5.3419217e-08,-9.3613304e-09,2.0229255e-08,-2.0103800e-08,0,0,0,0,0,0,,0,1.4260201,,,,,1.3403721,11.080042,,,,,11.073072,.53338212,,,,,.53732854,.053210836,,,,,.055410802,.060572479,,,,,.050642498,.003522051,,,,,.0037421035,.034004178,,,,,.041673005,,,,,Suburb
619440,2018,Keppel Union Elementary,Kindergarten,12,6,CA,0,.22490931,0,.77509069,0,0,0,.22490931,0,0,0,0,0,.77509069,0,0,298.66666,.00390625,.002232143,.79854912,.047991071,.13392857,.80157346,.050698183,.85227168,.90528637,.38806474,.23796326,1792,.027069995,.030140013,.062713295,-.0069308677,.13551797,.11021068,.0094103422,.055952325,.14966092,.094104864,.0097710053,.036652964,.061209243,.086769395,.14305578,.11338785,-.49927941,,-.77358067,-.67173004,,-.079918049,10.676708,,10.666147,10.640725,,10.772389,.10105307,,.077101231,.043791071,,.18473297,.19575399,,.091626219,.22216496,,.15237045,.087463208,,.12177823,.075888909,,.061293475,.12577942,,.16502941,.17746505,,.060537808,.1859387,,.3149547,.16834587,,.16174515,.88271004,.61477846,,,Rural
619490,2018,Kerman Unified,Kindergarten,12,6,CA,0,0,.88454813,.11545189,0,0,0,0,0,0,.88454813,0,0,0,.11545189,0,406,.0036945813,.049671594,.84893268,.0041050902,.08908046,.76116097,.086104251,.84726524,.84580594,.34130225,.11137027,2436,.0591591,.019998005,-.011766863,.0046801367,.20015208,.026871692,.023130463,.036558714,.085231408,.016188819,.024674028,.030429404,.053963169,.017687598,-.0009055257,.0029300253,-.78636229,,,-1.1035882,,.22532625,10.636847,,,10.551287,,11.032522,.076368943,,,.043129373,,.18004078,.22052911,,,.26986763,,.090669125,.068221919,,,.069673181,,.050185338,.22837867,,,.27199459,,.11607076,.17429301,,,.16697678,,.14347754,,1.100805,,,Town
619590,2018,Kernville Union Elementary,Kindergarten,12,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,.89872468,.10127532,0,98.666664,.027027028,.010135135,.1706081,.0084459456,.77871621,.72688562,.045308549,.77219415,.80138171,.047217339,.19643335,592,.015807828,.0033966999,.00046676397,-.031028355,.036808796,.0040897862,.0074486062,.0063583381,.0053843088,.0040126038,.0084381187,.0053086332,.019647589,.0043734461,.00011196236,-.03814834,-.7816934,,,,,-.56775063,10.472043,,,,,10.441134,.183285,,,,,.17220804,.20885497,,,,,.18796358,.087330349,,,,,.063074581,.12404703,,,,,.11945941,.18823056,,,,,.15648885,,,,,Rural
619620,2018,Keyes Union,Kindergarten,12,6,CA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,111.5,0,.020926757,.65321374,0,.3109118,.68693674,.093271971,.78020871,.75306749,.32149047,.12218371,669,,.43749991,,.42257661,,.27250516,.29762387,.57688838,,.34562892,.37754515,.6513142,,.33504331,,.31571382,-.68652004,,,-.67812634,,-.21100602,10.824379,,,10.958554,,10.861933,.077466935,,,.043168657,,.11648171,.18745585,,,.22686969,,.12673078,.073805481,,,.07491409,,.051674128,.16032648,,,.17092955,,.12850298,.22481918,,,.21833163,,.15197685,,.5517627,,,Suburb
619680,2018,King City Union,Kindergarten,12,6,CA,0,0,.77979743,.22020255,0,0,0,0,0,0,0,0,.77979743,.22020255,0,0,286.5,.0029086678,.013379872,.92786503,.0017452007,.048283886,.89283538,.02323796,.91607338,.91914386,.55995715,.19635113,1719,.0099712014,.012305002,.030647904,.002912879,.16651523,.041636944,.019768754,.02024463,.098214284,.01457833,.011583239,.0094695808,.0029138923,.016015926,.031091928,.010615587,-.23205169,,,-.67254215,,1.246936,10.708324,,,10.512397,,11.125148,.083338879,,,.034861263,,.26189539,.22049719,,,.26900604,,.048221581,.028869849,,,.029857276,,.02180293,.13970527,,,.16835245,,.050414074,.17942216,,,.20097196,,.12214871,,1.810776,,,Town
619700,2018,Kings Canyon Joint Unified,Kindergarten,12,6,CA,0,0,.58391929,.41608071,0,0,0,0,0,0,0,.58391929,0,.29603586,.1120962,.0079486398,766,.0023933856,.012402088,.88098347,.000435161,.088555269,.73844957,.092055999,.83050555,.83608693,.28761756,.080773629,4596,.2305676,.16354659,.032100618,.064041913,.48278975,.37612754,.068934031,.12241979,.15441176,.35843971,.080080919,.11311845,.40638977,.3541297,.043832585,.25337934,-1.1222563,.53171456,,-1.8961039,,.59859949,10.588685,10.495009,,10.4514,,10.955869,.13596366,.39500752,,.054322153,,.25718436,.2660816,.13137126,,.32702819,,.11956212,.10579565,.044392686,,.12271315,,.055482082,.22727926,.059958737,,.31910515,,.069291934,.19907953,.10023971,,.23327926,,.11151752,,2.3437793,-.007949939,,Town
619740,2018,Kings River Union Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,48.166668,0,.0034602077,.9031142,.0034602077,.08650519,.85462099,.046416488,.90103745,.92057765,.57849461,.047311828,289,0,0,,0,2.8570353e-08,-2.2633724e-10,-5.5455351e-09,-1.0734037e-09,0,0,0,0,0,0,,0,-1.1031505,,,-2.0614395,,.67181641,10.652321,,,10.35737,,11.165849,.15044037,,,.044133585,,.310996,.22325198,,,.32162145,,.10524159,.065966927,,,.069922604,,.047023475,.25021923,,,.32938924,,.11289198,.19913438,,,.26402757,,.10248037,,1.9512743,,,Rural
619770,2018,Kings River-Hardwick Union Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,87.666664,.0019011407,.0038022813,.4163498,.0019011407,.54372627,.27385378,.066914499,.34076828,.34555984,.06195787,.073110282,526,0,0,0,0,-2.9920585e-08,7.3937606e-10,-4.3463920e-08,4.2919357e-09,0,0,0,0,0,0,0,0,1.1910055,,,.33889556,,1.3427303,11.390733,,,11.224643,,11.387404,.25993115,,,.17094766,,.30244163,.093298741,,,.13689119,,.083790533,.054010414,,,.053251866,,.044700347,.0093709417,,,.053725574,,.0072393222,.10047683,,,.18776672,,.089001596,,.9132601,,,Rural
619800,2018,Kingsburg Elementary Charter,Kindergarten,12,6,CA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,229.5,.0021786492,.026143791,.64270151,.0014524328,.30283225,.53719467,.067797489,.60499215,.62888086,.11022824,.11018825,1377,0,.00047393641,0,0,-2.7409614e-08,.0013480075,.000062469255,.002053631,0,.0010549289,.000086524211,.0017602787,0,.0011011958,0,0,.31103194,,,-.53922874,,.87920481,10.978854,,,10.754982,,11.120815,.27001148,,,.14720066,,.33329648,.17059582,,,.23719704,,.11934498,.066402063,,,.09396068,,.03835484,.096028887,,,.14394198,,.070344113,.1401819,,,.15792109,,.12785983,,1.3078743,,,Town
619860,2018,Kirkwood Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.5,.01754386,0,.28070176,0,.68421054,.54639173,.082474224,.62886596,.59016395,.16494845,.051546391,57,,0,0,,,4.7415627e-09,3.0207197e-09,-9.3729007e-09,,0,0,0,,0,0,,.10091238,,,,,,10.871777,,,,,,.17205529,,,,,,.13894622,,,,,,.055054702,,,,,,.11946871,,,,,,.10511615,,,,,,,,,,Rural
619890,2018,Kit Carson Union Elementary,Kindergarten,12,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,45.833332,0,0,.63272727,.014545455,.3309091,.68311691,.093506493,.77662337,.77272725,.19480519,.31428573,275,0,0,,,-7.8432612e-09,6.4231447e-09,1.4669004e-09,1.1091197e-08,0,0,0,0,0,0,,,.31821537,,,,,,10.805439,,,,,,.10622643,,,,,,.10421736,,,,,,.061398759,,,,,,.086650029,,,,,,.11604108,,,,,,,,,,Rural
619920,2018,Klamath River Union Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.6666667,.0625,0,.125,.0625,.5625,.75,.09470237,.84470236,1,.15000001,.30000001,16,0,,0,,-2.4254357e-08,0,-2.4254357e-08,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural
619950,2018,Klamath-Trinity Joint Unified,Kindergarten,12,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,79.666664,.81380755,0,.073221758,.0062761507,.075313807,.82486427,.075871877,.90073615,.89726025,.002997003,.18681319,478,-.0057971082,-.029957891,-.057286013,,.081465825,.25254911,.0097053982,.11730773,.041904762,.27487066,.0099247508,.049769901,.0038095315,.083674192,.14780022,,-1.013342,,,,-2.4490752,.43058896,10.503055,,,,10.185766,10.548543,.23279656,,,,.1441935,.28108877,.25527599,,,,.42915314,.12562263,.072049759,,,,.12345999,.047020502,.18384342,,,,.31444201,.049681045,.22855234,,,,.35456365,.11411308,,,,2.5826204,Rural
619980,2018,Kneeland Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.8333334,0,.27272728,.090909094,0,.63636363,.15384616,.15384616,.30769232,.41666666,0,.38461539,11,,,,0,,,6.9245337e-10,-1.6169571e-08,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rural
620010,2018,Knights Ferry Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.666667,0,.013157895,.15789473,.013157895,.7368421,.1736111,.032405019,.20601612,.25352111,.0625,.097222224,76,0,0,,0,-8.0573912e-09,1.1532638e-08,-6.4646932e-09,1.6359524e-08,0,0,0,0,0,0,,0,.71425056,,,,,1.0829146,11.02132,,,,,11.227761,.28409782,,,,,.30425134,.12608311,,,,,.10035035,.050063968,,,,,.043670196,.091991723,,,,,.053440791,.10642181,,,,,.089052908,,,,,Rural
620040,2018,Knightsen Elementary,Kindergarten,8,6,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,62.166668,0,.026809651,.42895442,.0080428952,.461126,.30456603,.060397703,.36496371,.43243244,.17922948,.15410385,373,-.062848389,.0098527968,,-.056187231,.14459376,.0080170687,.012665827,.01502198,.057291668,.010924322,.014743395,.019716391,.0099506527,.012791355,,-.036500711,.91259181,,,.52220273,,.9533475,11.404997,,,11.192117,,11.455233,.25885978,,,.1869486,,.26345724,.11590882,,,.12070385,,.10893582,.062615685,,,.057648376,,.05146309,.030307811,,,.028577078,,.030027669,.13251558,,,.17543074,,.11716884,,.61938059,,,Rural
